"GHIN","handicap_index","course_name","date","tees","course_rating","hole","par","hole_handicap","handicap_stroke","gross","net","OUT","IN","tot_FIR","tot_GIR","tot_putts","tot_chips","tot_penalties","tot_gross","tot_net","is_gross_birdie","is_gross_eagle_better","is_gross_par","is_gross_bogey","is_gross_bogey_worse","is_net_birdie","is_net_eagle_better","is_net_par","is_net_bogey","is_net_bogey_worse","FIR","OUT_FIR","IN_FIR","GIR","OUT_GIR","IN_GIR","putts","OUT_putts","IN_putts","chips","OUT_chips","IN_chips","penalties","OUT_penalties","IN_penalties","tee_club"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,1,4,5,0,4,4,42,45,5,6,35,12,0,87,76,0,0,1,0,0,0,0,1,0,0,0,2,3,0,4,2,1,17,18,1,4,8,0,0,0,"4"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,2,5,3,0,6,6,42,45,5,6,35,12,0,87,76,0,0,0,1,0,0,0,0,1,0,0,2,3,0,4,2,2,17,18,0,4,8,0,0,0,"D"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,3,3,17,-1,4,3,42,45,5,6,35,12,0,87,76,0,0,0,1,0,0,0,1,0,0,0,2,3,0,4,2,1,17,18,1,4,8,0,0,0,"GW"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,4,4,9,-1,4,3,42,45,5,6,35,12,0,87,76,0,0,1,0,0,1,0,0,0,0,1,2,3,1,4,2,2,17,18,0,4,8,0,0,0,"D"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,5,4,13,-1,6,5,42,45,5,6,35,12,0,87,76,0,0,0,0,1,0,0,0,1,0,1,2,3,0,4,2,2,17,18,2,4,8,0,0,0,"D"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,6,3,11,-1,4,3,42,45,5,6,35,12,0,87,76,0,0,0,1,0,0,0,1,0,0,0,2,3,1,4,2,3,17,18,0,4,8,0,0,0,"7"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,7,5,1,0,5,5,42,45,5,6,35,12,0,87,76,0,0,1,0,0,0,0,1,0,0,0,2,3,1,4,2,2,17,18,0,4,8,0,0,0,"D"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,8,4,7,0,6,6,42,45,5,6,35,12,0,87,76,0,0,0,0,1,0,0,0,0,1,0,2,3,0,4,2,2,17,18,0,4,8,0,0,0,"4"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,9,3,15,-1,3,2,42,45,5,6,35,12,0,87,76,0,0,1,0,0,1,0,0,0,0,0,2,3,1,4,2,2,17,18,0,4,8,0,0,0,"8"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,10,4,14,-1,5,4,42,45,5,6,35,12,0,87,76,0,0,0,1,0,0,0,1,0,0,1,2,3,1,4,2,3,17,18,0,4,8,0,0,0,"D"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,11,4,10,-1,6,5,42,45,5,6,35,12,0,87,76,0,0,0,0,1,0,0,0,1,0,0,2,3,0,4,2,2,17,18,2,4,8,0,0,0,"4"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,12,3,18,-1,6,5,42,45,5,6,35,12,0,87,76,0,0,0,0,1,0,0,0,0,1,0,2,3,0,4,2,3,17,18,2,4,8,0,0,0,"9"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,13,4,8,-1,5,4,42,45,5,6,35,12,0,87,76,0,0,0,1,0,0,0,1,0,0,0,2,3,0,4,2,2,17,18,1,4,8,0,0,0,"D"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,14,4,4,0,5,5,42,45,5,6,35,12,0,87,76,0,0,0,1,0,0,0,0,1,0,1,2,3,1,4,2,3,17,18,0,4,8,0,0,0,"D"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,15,4,16,-1,4,3,42,45,5,6,35,12,0,87,76,0,0,1,0,0,1,0,0,0,0,0,2,3,0,4,2,1,17,18,1,4,8,0,0,0,"D"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,16,3,12,-1,4,3,42,45,5,6,35,12,0,87,76,0,0,0,1,0,0,0,1,0,0,0,2,3,0,4,2,2,17,18,1,4,8,0,0,0,"5"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,17,4,6,0,5,5,42,45,5,6,35,12,0,87,76,0,0,0,1,0,0,0,0,1,0,0,2,3,0,4,2,1,17,18,0,4,8,0,0,0,"4"
"10526424",10.2,"Silverbell",2026-01-18,"white",68.9,18,5,2,0,5,5,42,45,5,6,35,12,0,87,76,0,0,1,0,0,0,0,1,0,0,1,2,3,0,4,2,1,17,18,1,4,8,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,1,4,9,-1,5,4,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,4,1,12,18,2,12,2,0,0,0,"4"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,2,3,5,0,4,4,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,4,1,12,18,2,12,2,0,0,0,"GW"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,3,5,13,-1,4,3,43,41,2,6,30,14,0,84,74,1,0,0,0,0,0,1,0,0,0,1,2,0,1,2,4,1,12,18,1,12,2,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,4,4,17,-1,6,5,43,41,2,6,30,14,0,84,74,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,4,1,12,18,0,12,2,0,0,0,"4"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,5,3,11,-1,4,3,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,4,1,12,18,2,12,2,0,0,0,"9"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,6,5,15,-1,6,5,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,1,0,0,1,2,0,1,2,4,3,12,18,0,12,2,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,7,4,1,0,5,5,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,4,1,12,18,2,12,2,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,8,4,3,0,5,5,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,4,2,12,18,1,12,2,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,9,3,7,0,4,4,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,4,1,12,18,2,12,2,0,0,0,"8"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,10,4,10,-1,4,3,43,41,2,6,30,14,0,84,74,0,0,1,0,0,1,0,0,0,0,0,2,0,1,2,4,2,12,18,0,12,2,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,11,3,16,-1,3,2,43,41,2,6,30,14,0,84,74,0,0,1,0,0,1,0,0,0,0,0,2,0,1,2,4,2,12,18,0,12,2,0,0,0,"9"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,12,4,6,0,5,5,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,4,2,12,18,0,12,2,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,13,5,18,-1,4,3,43,41,2,6,30,14,0,84,74,1,0,0,0,0,0,1,0,0,0,0,2,0,1,2,4,2,12,18,0,12,2,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,14,4,4,0,5,5,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,4,1,12,18,1,12,2,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,15,4,14,-1,6,5,43,41,2,6,30,14,0,84,74,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,4,3,12,18,0,12,2,0,0,0,"D"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,16,4,8,0,5,5,43,41,2,6,30,14,0,84,74,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,4,2,12,18,1,12,2,0,0,0,"4"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,17,3,12,-1,3,2,43,41,2,6,30,14,0,84,74,0,0,1,0,0,1,0,0,0,0,0,2,0,1,2,4,2,12,18,0,12,2,0,0,0,"9"
"10526424",10.2,"Dell Urich",2026-01-11,"combo",68.5,18,4,2,0,6,6,43,41,2,6,30,14,0,84,74,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,4,2,12,18,0,12,2,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,1,4,7,0,5,5,40,42,3,6,31,15,0,82,72,0,0,0,1,0,0,0,0,1,0,0,1,2,0,2,4,2,14,17,0,8,7,0,0,0,"4"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,2,4,9,-1,4,3,40,42,3,6,31,15,0,82,72,0,0,1,0,0,1,0,0,0,0,1,1,2,1,2,4,2,14,17,0,8,7,0,0,0,"4"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,3,5,11,-1,5,4,40,42,3,6,31,15,0,82,72,0,0,1,0,0,1,0,0,0,0,0,1,2,0,2,4,1,14,17,1,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,4,4,1,0,5,5,40,42,3,6,31,15,0,82,72,0,0,0,1,0,0,0,0,1,0,0,1,2,0,2,4,2,14,17,1,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,5,4,3,0,4,4,40,42,3,6,31,15,0,82,72,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2,4,1,14,17,1,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,6,3,13,-1,4,3,40,42,3,6,31,15,0,82,72,0,0,0,1,0,0,0,1,0,0,0,1,2,1,2,4,3,14,17,0,8,7,0,0,0,"9"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,7,4,15,-1,5,4,40,42,3,6,31,15,0,82,72,0,0,0,1,0,0,0,1,0,0,0,1,2,0,2,4,1,14,17,2,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,8,3,5,0,3,3,40,42,3,6,31,15,0,82,72,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2,4,1,14,17,1,8,7,0,0,0,"7"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,9,5,17,-1,5,4,40,42,3,6,31,15,0,82,72,0,0,1,0,0,1,0,0,0,0,0,1,2,0,2,4,1,14,17,2,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,10,4,2,0,5,5,40,42,3,6,31,15,0,82,72,0,0,0,1,0,0,0,0,1,0,0,1,2,0,2,4,2,14,17,0,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,11,3,14,-1,4,3,40,42,3,6,31,15,0,82,72,0,0,0,1,0,0,0,1,0,0,0,1,2,0,2,4,1,14,17,2,8,7,0,0,0,"7"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,12,4,10,-1,6,5,40,42,3,6,31,15,0,82,72,0,0,0,0,1,0,0,0,1,0,0,1,2,0,2,4,3,14,17,1,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,13,5,16,-1,5,4,40,42,3,6,31,15,0,82,72,0,0,1,0,0,1,0,0,0,0,1,1,2,1,2,4,3,14,17,0,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,14,4,8,0,4,4,40,42,3,6,31,15,0,82,72,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2,4,1,14,17,1,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,15,3,6,0,3,3,40,42,3,6,31,15,0,82,72,0,0,1,0,0,0,0,1,0,0,0,1,2,1,2,4,2,14,17,0,8,7,0,0,0,"7"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,16,5,18,-1,5,4,40,42,3,6,31,15,0,82,72,0,0,1,0,0,1,0,0,0,0,0,1,2,1,2,4,2,14,17,1,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,17,4,12,-1,6,5,40,42,3,6,31,15,0,82,72,0,0,0,0,1,0,0,0,1,0,0,1,2,0,2,4,1,14,17,2,8,7,0,0,0,"D"
"10526424",10.2,"Randolph North",2026-01-04,"combo",70.4,18,4,4,0,4,4,40,42,3,6,31,15,0,82,72,0,0,1,0,0,0,0,1,0,0,1,1,2,1,2,4,2,14,17,0,8,7,0,0,0,"4"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,1,4,5,0,5,5,41,42,8,7,34,10,0,83,72,0,0,0,1,0,0,0,0,1,0,1,5,3,0,5,2,2,19,15,1,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,2,5,3,0,6,6,41,42,8,7,34,10,0,83,72,0,0,0,1,0,0,0,0,1,0,1,5,3,0,5,2,2,19,15,0,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,3,3,17,-1,3,2,41,42,8,7,34,10,0,83,72,0,0,1,0,0,1,0,0,0,0,0,5,3,1,5,2,2,19,15,0,3,7,0,0,0,"GW"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,4,4,9,-1,5,4,41,42,8,7,34,10,0,83,72,0,0,0,1,0,0,0,1,0,0,1,5,3,0,5,2,1,19,15,1,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,5,4,13,-1,5,4,41,42,8,7,34,10,0,83,72,0,0,0,1,0,0,0,1,0,0,1,5,3,1,5,2,3,19,15,0,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,6,3,11,-1,3,2,41,42,8,7,34,10,0,83,72,0,0,1,0,0,1,0,0,0,0,0,5,3,1,5,2,2,19,15,0,3,7,0,0,0,"8"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,7,5,1,0,6,6,41,42,8,7,34,10,0,83,72,0,0,0,1,0,0,0,0,1,0,0,5,3,0,5,2,2,19,15,1,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,8,4,7,0,5,5,41,42,8,7,34,10,0,83,72,0,0,0,1,0,0,0,0,1,0,1,5,3,1,5,2,3,19,15,0,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,9,3,15,-1,3,2,41,42,8,7,34,10,0,83,72,0,0,1,0,0,1,0,0,0,0,0,5,3,1,5,2,2,19,15,0,3,7,0,0,0,"8"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,10,4,14,-1,5,4,41,42,8,7,34,10,0,83,72,0,0,0,1,0,0,0,1,0,0,0,5,3,0,5,2,2,19,15,1,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,11,4,10,-1,6,5,41,42,8,7,34,10,0,83,72,0,0,0,0,1,0,0,0,1,0,1,5,3,0,5,2,2,19,15,2,3,7,0,0,0,"4"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,12,3,18,-1,2,1,41,42,8,7,34,10,0,83,72,1,0,0,0,0,0,1,0,0,0,0,5,3,1,5,2,1,19,15,0,3,7,0,0,0,"8"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,13,4,8,-1,5,4,41,42,8,7,34,10,0,83,72,0,0,0,1,0,0,0,1,0,0,1,5,3,0,5,2,2,19,15,1,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,14,4,4,0,6,6,41,42,8,7,34,10,0,83,72,0,0,0,0,1,0,0,0,0,1,0,5,3,0,5,2,2,19,15,0,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,15,4,16,-1,3,2,41,42,8,7,34,10,0,83,72,1,0,0,0,0,0,1,0,0,0,1,5,3,0,5,2,0,19,15,1,3,7,0,0,0,"D"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,16,3,12,-1,4,3,41,42,8,7,34,10,0,83,72,0,0,0,1,0,0,0,1,0,0,0,5,3,0,5,2,1,19,15,1,3,7,0,0,0,"4"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,17,4,6,0,4,4,41,42,8,7,34,10,0,83,72,0,0,1,0,0,0,0,1,0,0,0,5,3,1,5,2,2,19,15,0,3,7,0,0,0,"4"
"10526424",10.4,"Silverbell",2025-12-21,"white",68.9,18,5,2,0,7,7,41,42,8,7,34,10,0,83,72,0,0,0,0,1,0,0,0,0,1,0,5,3,0,5,2,3,19,15,1,3,7,0,0,0,"D"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,1,4,9,-1,5,4,44,46,5,4,36,14,0,90,80,0,0,0,1,0,0,0,1,0,0,0,3,2,0,3,1,2,18,18,1,8,6,0,0,0,"4"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,2,3,5,0,2,2,44,46,5,4,36,14,0,90,80,1,0,0,0,0,1,0,0,0,0,0,3,2,1,3,1,1,18,18,0,8,6,0,0,0,"8"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,3,5,13,-1,7,6,44,46,5,4,36,14,0,90,80,0,0,0,0,1,0,0,0,1,0,0,3,2,0,3,1,3,18,18,0,8,6,0,0,0,"D"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,4,4,17,-1,4,3,44,46,5,4,36,14,0,90,80,0,0,1,0,0,1,0,0,0,0,0,3,2,1,3,1,2,18,18,0,8,6,0,0,0,"3W"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,5,3,11,-1,5,4,44,46,5,4,36,14,0,90,80,0,0,0,0,1,0,0,0,1,0,0,3,2,0,3,1,2,18,18,2,8,6,0,0,0,"GW"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,6,5,15,-1,6,5,44,46,5,4,36,14,0,90,80,0,0,0,1,0,0,0,1,0,0,1,3,2,0,3,1,1,18,18,2,8,6,0,0,0,"D"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,7,4,1,0,4,4,44,46,5,4,36,14,0,90,80,0,0,1,0,0,0,0,1,0,0,1,3,2,1,3,1,2,18,18,0,8,6,0,0,0,"D"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,8,4,3,0,7,7,44,46,5,4,36,14,0,90,80,0,0,0,0,1,0,0,0,0,1,1,3,2,0,3,1,3,18,18,2,8,6,0,0,0,"4"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,9,3,7,0,4,4,44,46,5,4,36,14,0,90,80,0,0,0,1,0,0,0,0,1,0,0,3,2,0,3,1,2,18,18,1,8,6,0,0,0,"8"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,10,4,10,-1,5,4,44,46,5,4,36,14,0,90,80,0,0,0,1,0,0,0,1,0,0,0,3,2,0,3,1,2,18,18,1,8,6,0,0,0,"D"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,11,3,16,-1,5,4,44,46,5,4,36,14,0,90,80,0,0,0,0,1,0,0,0,1,0,0,3,2,0,3,1,2,18,18,1,8,6,0,0,0,"8"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,12,4,6,0,5,5,44,46,5,4,36,14,0,90,80,0,0,0,1,0,0,0,0,1,0,1,3,2,1,3,1,3,18,18,0,8,6,0,0,0,"D"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,13,5,18,-1,6,5,44,46,5,4,36,14,0,90,80,0,0,0,1,0,0,0,1,0,0,1,3,2,0,3,1,2,18,18,1,8,6,0,0,0,"D"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,14,4,4,0,5,5,44,46,5,4,36,14,0,90,80,0,0,0,1,0,0,0,0,1,0,0,3,2,0,3,1,2,18,18,1,8,6,0,0,0,"D"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,15,4,14,-1,6,5,44,46,5,4,36,14,0,90,80,0,0,0,0,1,0,0,0,1,0,0,3,2,0,3,1,2,18,18,1,8,6,0,0,0,"D"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,16,4,8,0,6,6,44,46,5,4,36,14,0,90,80,0,0,0,0,1,0,0,0,0,1,0,3,2,0,3,1,2,18,18,0,8,6,0,0,0,"4"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,17,3,12,-1,3,2,44,46,5,4,36,14,0,90,80,0,0,1,0,0,1,0,0,0,0,0,3,2,0,3,1,1,18,18,0,8,6,0,0,0,"GW"
"10526424",10.4,"Dell Urich",2025-12-14,"white",67.8,18,4,2,0,5,5,44,46,5,4,36,14,0,90,80,0,0,0,1,0,0,0,0,1,0,0,3,2,0,3,1,2,18,18,1,8,6,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,1,4,7,0,5,5,39,43,6,9,32,11,0,82,72,0,0,0,1,0,0,0,0,1,0,0,4,2,0,6,3,1,16,16,2,6,5,0,0,0,"4"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,2,4,9,-1,3,2,39,43,6,9,32,11,0,82,72,1,0,0,0,0,0,1,0,0,0,1,4,2,1,6,3,1,16,16,0,6,5,0,0,0,"4"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,3,5,11,-1,6,5,39,43,6,9,32,11,0,82,72,0,0,0,1,0,0,0,1,0,0,1,4,2,1,6,3,3,16,16,0,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,4,4,1,0,5,5,39,43,6,9,32,11,0,82,72,0,0,0,1,0,0,0,0,1,0,1,4,2,1,6,3,3,16,16,0,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,5,4,3,0,6,6,39,43,6,9,32,11,0,82,72,0,0,0,0,1,0,0,0,0,1,0,4,2,0,6,3,2,16,16,2,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,6,3,13,-1,2,1,39,43,6,9,32,11,0,82,72,1,0,0,0,0,0,1,0,0,0,0,4,2,1,6,3,1,16,16,0,6,5,0,0,0,"GW"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,7,4,15,-1,4,3,39,43,6,9,32,11,0,82,72,0,0,1,0,0,1,0,0,0,0,1,4,2,1,6,3,2,16,16,0,6,5,0,0,0,"4"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,8,3,5,0,3,3,39,43,6,9,32,11,0,82,72,0,0,1,0,0,0,0,1,0,0,0,4,2,1,6,3,2,16,16,0,6,5,0,0,0,"7"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,9,5,17,-1,5,4,39,43,6,9,32,11,0,82,72,0,0,1,0,0,1,0,0,0,0,0,4,2,0,6,3,1,16,16,2,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,10,4,2,0,6,6,39,43,6,9,32,11,0,82,72,0,0,0,0,1,0,0,0,0,1,0,4,2,0,6,3,2,16,16,0,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,11,3,14,-1,4,3,39,43,6,9,32,11,0,82,72,0,0,0,1,0,0,0,1,0,0,0,4,2,0,6,3,2,16,16,1,6,5,0,0,0,"7"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,12,4,10,-1,7,6,39,43,6,9,32,11,0,82,72,0,0,0,0,1,0,0,0,0,1,0,4,2,0,6,3,2,16,16,1,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,13,5,16,-1,5,4,39,43,6,9,32,11,0,82,72,0,0,1,0,0,1,0,0,0,0,0,4,2,1,6,3,2,16,16,0,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,14,4,8,0,5,5,39,43,6,9,32,11,0,82,72,0,0,0,1,0,0,0,0,1,0,0,4,2,0,6,3,2,16,16,1,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,15,3,6,0,4,4,39,43,6,9,32,11,0,82,72,0,0,0,1,0,0,0,0,1,0,0,4,2,0,6,3,2,16,16,1,6,5,0,0,0,"8"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,16,5,18,-1,5,4,39,43,6,9,32,11,0,82,72,0,0,1,0,0,1,0,0,0,0,0,4,2,0,6,3,1,16,16,1,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,17,4,12,-1,4,3,39,43,6,9,32,11,0,82,72,0,0,1,0,0,1,0,0,0,0,1,4,2,1,6,3,2,16,16,0,6,5,0,0,0,"D"
"10526424",10.9,"Randolph North",2025-12-07,"white",69.8,18,4,4,0,3,3,39,43,6,9,32,11,0,82,72,1,0,0,0,0,1,0,0,0,0,1,4,2,1,6,3,1,16,16,0,6,5,0,0,0,"D"
"10526424",11.3,"Silverbell",2025-11-30,"white",68.9,1,4,5,0,5,5,38,43,NA,NA,NA,NA,NA,81,71,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"10526424",11.3,"Silverbell",2025-11-30,"white",68.9,2,5,3,0,6,6,38,43,NA,NA,NA,NA,NA,81,71,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D"
"10526424",11.3,"Silverbell",2025-11-30,"white",68.9,3,3,17,-1,3,2,38,43,NA,NA,NA,NA,NA,81,71,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GW"
"10526424",11.3,"Silverbell",2025-11-30,"white",68.9,4,4,9,-1,5,4,38,43,NA,NA,NA,NA,NA,81,71,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D"
"10526424",11.3,"Silverbell",2025-11-30,"white",68.9,5,4,13,-1,4,3,38,43,NA,NA,NA,NA,NA,81,71,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D"
"10526424",11.3,"Silverbell",2025-11-30,"white",68.9,6,3,11,-1,2,1,38,43,NA,NA,NA,NA,NA,81,71,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"10526424",11.3,"Silverbell",2025-11-30,"white",68.9,7,5,1,0,5,5,38,43,NA,NA,NA,NA,NA,81,71,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D"
"10526424",11.3,"Silverbell",2025-11-30,"white",68.9,8,4,7,0,5,5,38,43,NA,NA,NA,NA,NA,81,71,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"10526424",11.3,"Silverbell",2025-11-30,"white",68.9,9,3,15,-1,3,2,38,43,NA,NA,NA,NA,NA,81,71,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
